package,particleSystem,sourceObjectId,emitterCount,reachedObjectCount,moduleClasses,materialReferences,meshReferences,externalReferences,directSourceActionUseCount,sourceActions,actionNames,graphPath
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_buff08,FX_MN_RPCT_07_D:export:1043,5,32,particlelodlevel ; particlemodulecolor ; particlemodulecoloroverlife ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemodulelocation ; particlemoduleparameterdynamic ; particlemodulerequired ; particlemodulesize ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemodulesubuv ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_d_pa_glow_01_02_ad ; fx_m_mi_00.fx_mi.fx_d_pa_master_01_097_tr ; fx_m_mi_00.fx_mi.fx_d_pa_master_01_099_tr,,fx_m_mi_00.fx_mi.fx_d_pa_glow_01_02_ad ; fx_m_mi_00.fx_mi.fx_d_pa_master_01_097_tr ; fx_m_mi_00.fx_mi.fx_d_pa_master_01_099_tr,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_buff11,FX_MN_RPCT_07_D:export:1044,4,29,particlelodlevel ; particlemodulecameraoffset ; particlemodulecolor ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemoduleparameterdynamic ; particlemodulerequired ; particlemodulesize ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemodulesubuv ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_d_pa_master_01_046_tr ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_6_ma ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_7_ma,,fx_m_mi_00.fx_mi.fx_d_pa_master_01_046_tr ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_6_ma ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_7_ma,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_buff12,FX_MN_RPCT_07_D:export:1045,4,17,particlelodlevel ; particlemodulecolor ; particlemodulecolorscaleoverlife ; particlemoduleparameterdynamic ; particlemodulerequired ; particlemodulesize ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_d_pa_master_01_046_tr ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_6_ma ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_7_ma,,bfx_low_01.explosion.par_g_explosion_02.particlemodulespawn_23 ; fx_bs_00.hit.par_k_gst_defaultcri_01.particlemodulesizemultiplylife_16 ; fx_bs_00.hit.par_u_msr_hit_ice_01.particlemodulelifetime_9 ; fx_bs_02.item.par_c_it_hero_004.particlemodulelifetime_3 ; fx_bs_02.item.par_d_it_lucky2_004.particlemodulecolor_21 ; fx_bs_04.state.par_c_cardstack_13.particlemodulecameraoffset_7 ; fx_bs_04.state.par_d_cardstack_03.particlemodulecolor_9 ; fx_bs_07.common.par_n_coreenhance_buff_03.particlemodulesize_2 ; fx_bs_08.buff.par_d_gearupgrade_01.particlemodulelifetime_0 ; fx_bs_08.buff.par_g_buff_lostsurvival_destination_01.particlemodulesubuv_0 ; fx_esther_dpwi_00.par_n_dpwi_spawn_05.particlemodulecolor_15 ; fx_esther_drp_00.par_z_drp_azena_02.particlemodulecameraoffset_3 ; fx_m_mi_00.fx_mi.fx_d_pa_master_01_046_tr ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_6_ma ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_7_ma,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_buff13,FX_MN_RPCT_07_D:export:1046,4,29,particlelodlevel ; particlemodulecameraoffset ; particlemodulecolor ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemoduleparameterdynamic ; particlemodulerequired ; particlemodulesize ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemodulesubuv ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_d_pa_master_01_046_tr ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_6_ma ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_7_ma,,fx_m_mi_00.fx_mi.fx_d_pa_master_01_046_tr ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_6_ma ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_7_ma,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_buff14,FX_MN_RPCT_07_D:export:1047,4,29,particlelodlevel ; particlemodulecameraoffset ; particlemodulecolor ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemoduleparameterdynamic ; particlemodulerequired ; particlemodulesize ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemodulesubuv ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_d_pa_master_01_046_tr ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_6_ma ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_7_ma,,fx_m_mi_00.fx_mi.fx_d_pa_master_01_046_tr ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_6_ma ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_7_ma,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_buff21,FX_MN_RPCT_07_D:export:1048,5,33,particlelodlevel ; particlemodulecameraoffset ; particlemodulecolor ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemoduleparameterdynamic ; particlemodulerequired ; particlemodulesize ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemodulesubuv ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_d_pa_master_01_046_tr ; fx_m_mi_00.fx_mi.fx_d_pa_master_01_115_tr ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_6_ma ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_8_ma,,fx_m_mi_00.fx_mi.fx_d_pa_master_01_046_tr ; fx_m_mi_00.fx_mi.fx_d_pa_master_01_115_tr ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_6_ma ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_8_ma,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_buff22,FX_MN_RPCT_07_D:export:1049,5,33,particlelodlevel ; particlemodulecameraoffset ; particlemodulecolor ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemoduleparameterdynamic ; particlemodulerequired ; particlemodulesize ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemodulesubuv ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_d_pa_master_01_046_tr ; fx_m_mi_00.fx_mi.fx_d_pa_master_01_115_tr ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_6_ma ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_8_ma,,fx_m_mi_00.fx_mi.fx_d_pa_master_01_046_tr ; fx_m_mi_00.fx_mi.fx_d_pa_master_01_115_tr ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_6_ma ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_8_ma,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_buff23,FX_MN_RPCT_07_D:export:1050,5,33,particlelodlevel ; particlemodulecameraoffset ; particlemodulecolor ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemoduleparameterdynamic ; particlemodulerequired ; particlemodulesize ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemodulesubuv ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_d_pa_master_01_046_tr ; fx_m_mi_00.fx_mi.fx_d_pa_master_01_115_tr ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_6_ma ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_8_ma,,fx_m_mi_00.fx_mi.fx_d_pa_master_01_046_tr ; fx_m_mi_00.fx_mi.fx_d_pa_master_01_115_tr ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_6_ma ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_8_ma,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_buff24,FX_MN_RPCT_07_D:export:1051,5,33,particlelodlevel ; particlemodulecameraoffset ; particlemodulecolor ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemoduleparameterdynamic ; particlemodulerequired ; particlemodulesize ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemodulesubuv ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_d_pa_master_01_046_tr ; fx_m_mi_00.fx_mi.fx_d_pa_master_01_115_tr ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_6_ma ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_8_ma,,fx_m_mi_00.fx_mi.fx_d_pa_master_01_046_tr ; fx_m_mi_00.fx_mi.fx_d_pa_master_01_115_tr ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_6_ma ; fx_m_mi_l_00.fx_mi.fx_l_pa_questsymbol_01_8_ma,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_prj01_exp_loc_chn,FX_MN_RPCT_07_D:export:1052,6,61,distributionvectoruniformrange ; efparticlemodulelocationcirclesurface ; particlelodlevel ; particlemodulecameraoffset ; particlemodulecolor ; particlemodulecoloroverlife ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemodulelocation ; particlemodulelocationprimitivesphere ; particlemoduleorbit ; particlemoduleparameterdynamic ; particlemodulerequired ; particlemodulerotation ; particlemodulerotationratemultiplylife ; particlemodulesize ; particlemodulesize_seeded ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemodulesubuv ; particlemodulevelocity ; particlemodulevelocityoverlifetime ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_a_pa_db_01_1_ad ; fx_m_mi_00.fx_mi.fx_d_pa_atta_05_06_ad ; fx_m_mi_00.fx_mi.fx_d_pa_fire_18_20_dt_tr ; fx_m_mi_00.fx_mi.fx_d_pa_glow_01_03_dt_ad,,fx_m_mi_00.fx_mi.fx_a_pa_db_01_1_ad ; fx_m_mi_00.fx_mi.fx_d_pa_atta_05_06_ad ; fx_m_mi_00.fx_mi.fx_d_pa_fire_18_20_dt_tr ; fx_m_mi_00.fx_mi.fx_d_pa_glow_01_03_dt_ad,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_prj01_exp_loc_int,FX_MN_RPCT_07_D:export:1053,6,39,distributionvectoruniformrange ; efparticlemodulelocationcirclesurface ; particlelodlevel ; particlemodulecolor ; particlemodulecoloroverlife ; particlemodulecolorscaleoverlife ; particlemodulelocationprimitivesphere ; particlemoduleorbit ; particlemodulerequired ; particlemodulesize ; particlemodulesize_seeded ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemodulevelocity ; particlemodulevelocityoverlifetime ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_a_pa_db_01_1_ad ; fx_m_mi_00.fx_mi.fx_d_pa_atta_05_06_ad ; fx_m_mi_00.fx_mi.fx_d_pa_fire_18_20_dt_tr ; fx_m_mi_00.fx_mi.fx_d_pa_glow_01_03_dt_ad,,bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulecameraoffset_1 ; bfx_high_00.explosion.par_q_isbc_jump_02.particlemoduleparameterdynamic_0 ; bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulerotation_15 ; bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulespawn_11 ; bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulesubuv_3 ; bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulesubuv_5 ; bfx_low_16.water.par_h_fishhook_03.particlemodulesize_0 ; bfx_low_16.water.par_h_fishing_s_01.particlemodulelocation_0 ; fx_bs_00.hit.par_c_darkbomb_h_01.particlemodulelifetime_14 ; fx_bs_00.hit.par_d_backattackhit_01.particlemodulesize_7 ; fx_bs_00.hit.par_d_backattackhit_01.particlemodulespawn_6 ; fx_bs_00.hit.par_d_hit_rifle_backcri_01.particlemodulelifetime_12 ; fx_bs_00.hit.par_d_skhit_blood_01_loc_int.particlemodulespawn_7 ; fx_bs_00.hit.par_u_kzcg_skhit_nightlea_slash_01.particlemodulecameraoffset_0 ; fx_bs_04.state.par_k_pheromone_buff_01.particlemodulelifetime_10 ; fx_bs_04.state.par_l_greatbox_01.particlemodulelifetime_12 ; fx_bs_06.footdown.par_d_footstepwaterbeach_01.particlemodulesizemultiplylife_2 ; fx_bs_07.gadget.par_g_ilene_fireswing_01.particlemodulevelocity_11 ; fx_cm_01.explosion.par_c_simpleexp_01.particlemodulerotationratemultiplylife_1 ; fx_m_mi_00.fx_mi.fx_a_pa_db_01_1_ad ; fx_m_mi_00.fx_mi.fx_d_pa_atta_05_06_ad ; fx_m_mi_00.fx_mi.fx_d_pa_fire_18_20_dt_tr ; fx_m_mi_00.fx_mi.fx_d_pa_glow_01_03_dt_ad ; fx_mn_boss_08.lgbk.par_d_cdkek_prj01_l.particlemodulecolorscaleoverlife_13 ; fx_mn_boss_08.lgbk.par_d_cdkek_prj01_l.particlemodulesize_14 ; fx_mn_ppct_00.par_k_ppct_potalfoot_exp_03.particlemodulesizemultiplylife_10,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_prj01_loc_chn,FX_MN_RPCT_07_D:export:1054,4,34,particlelodlevel ; particlemodulecolor ; particlemodulecoloroverlife ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemodulerequired ; particlemodulerotation ; particlemodulerotationrate ; particlemodulesize ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemoduletypedatamesh ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_d_pa_glow_01_02_ad ; fx_m_mi_03.fx_mi.fx_d_pa_ringmaster_01_21_tr ; mn_rhcn_00.mat.mn_rhcn_00_mi,wp_mn_rhcn_00.mesh.fm_d_rhcn_00,fx_m_mi_00.fx_mi.fx_d_pa_glow_01_02_ad ; fx_m_mi_03.fx_mi.fx_d_pa_ringmaster_01_21_tr ; mn_rhcn_00.mat.mn_rhcn_00_mi ; wp_mn_rhcn_00.mesh.fm_d_rhcn_00,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_prj01_loc_int,FX_MN_RPCT_07_D:export:1055,4,21,particlelodlevel ; particlemodulecoloroverlife ; particlemodulerequired ; particlemodulesizemultiplylife ; particlemoduletypedatamesh ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_d_pa_glow_01_02_ad ; fx_m_mi_03.fx_mi.fx_d_pa_ringmaster_01_21_tr ; mn_rhcn_00.mat.mn_rhcn_00_mi,wp_mn_rhcn_00.mesh.fm_d_rhcn_00,bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulerotation_15 ; bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulespawn_11 ; bfx_high_01.light.par_j_lighthit_002.particlemodulespawn_3 ; bfx_low_05.sparkling.par_h_spark_02.particlemodulecolor_1 ; bfx_low_10.dust.par_l_dustbust_01.particlemodulelifetime_0 ; fx_bs_00.hit.par_b_hitgun_default_001.particlemodulelifetime_35 ; fx_bs_00.hit.par_d_counterspear_hit_01.particlemodulesize_23 ; fx_bs_00.hit.par_d_msr_backattack_01.particlemodulesize_9 ; fx_bs_00.hit.par_u_kzcg_skhit_nightlea_wind_01.particlemodulesize_30 ; fx_bs_02.item.par_l_machete_s_01.particlemodulesize_7 ; fx_bs_04.state.par_c_soundsd_001.particlemodulerotationrate_1 ; fx_bs_05.prj.par_l_chasebomb_prj_001.particlemodulecolorscaleoverlife_1 ; fx_bs_07.gadget.par_l_sylmaelcore_sk_01_1.particlemodulesizemultiplylife_0 ; fx_m_mi_00.fx_mi.fx_d_pa_glow_01_02_ad ; fx_m_mi_03.fx_mi.fx_d_pa_ringmaster_01_21_tr ; mn_rhcn_00.mat.mn_rhcn_00_mi ; wp_mn_rhcn_00.mesh.fm_d_rhcn_00,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_prj02_exp_loc_chn,FX_MN_RPCT_07_D:export:1056,6,63,distributionvectorparticleparameter ; distributionvectoruniformrange ; efparticlemodulelocationcirclesurface ; particlelodlevel ; particlemodulecameraoffset ; particlemodulecolor ; particlemodulecoloroverlife ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemodulelocation ; particlemodulelocationprimitivesphere ; particlemoduleorbit ; particlemoduleparameterdynamic ; particlemodulerequired ; particlemodulerotation ; particlemodulerotationratemultiplylife ; particlemodulesize ; particlemodulesize_seeded ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemodulesubuv ; particlemodulevelocity ; particlemodulevelocityoverlifetime ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_a_pa_db_01_1_ad ; fx_m_mi_00.fx_mi.fx_d_pa_atta_05_06_ad ; fx_m_mi_00.fx_mi.fx_d_pa_fire_18_20_dt_tr ; fx_m_mi_00.fx_mi.fx_d_pa_glow_01_03_dt_ad,,fx_m_mi_00.fx_mi.fx_a_pa_db_01_1_ad ; fx_m_mi_00.fx_mi.fx_d_pa_atta_05_06_ad ; fx_m_mi_00.fx_mi.fx_d_pa_fire_18_20_dt_tr ; fx_m_mi_00.fx_mi.fx_d_pa_glow_01_03_dt_ad,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_prj02_exp_loc_int,FX_MN_RPCT_07_D:export:1057,6,63,distributionvectorparticleparameter ; distributionvectoruniformrange ; efparticlemodulelocationcirclesurface ; particlelodlevel ; particlemodulecameraoffset ; particlemodulecolor ; particlemodulecoloroverlife ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemodulelocation ; particlemodulelocationprimitivesphere ; particlemoduleorbit ; particlemoduleparameterdynamic ; particlemodulerequired ; particlemodulerotation ; particlemodulerotationratemultiplylife ; particlemodulesize ; particlemodulesize_seeded ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemodulesubuv ; particlemodulevelocity ; particlemodulevelocityoverlifetime ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_a_pa_db_01_1_ad ; fx_m_mi_00.fx_mi.fx_d_pa_atta_05_06_ad ; fx_m_mi_00.fx_mi.fx_d_pa_fire_18_20_dt_tr ; fx_m_mi_00.fx_mi.fx_d_pa_glow_01_03_dt_ad,,fx_m_mi_00.fx_mi.fx_a_pa_db_01_1_ad ; fx_m_mi_00.fx_mi.fx_d_pa_atta_05_06_ad ; fx_m_mi_00.fx_mi.fx_d_pa_fire_18_20_dt_tr ; fx_m_mi_00.fx_mi.fx_d_pa_glow_01_03_dt_ad,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_prj02_loc_chn,FX_MN_RPCT_07_D:export:1058,4,36,distributionvectorparticleparameter ; particlelodlevel ; particlemodulecolor ; particlemodulecoloroverlife ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemodulelocation ; particlemodulerequired ; particlemodulerotation ; particlemodulerotationrate ; particlemodulesize ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemoduletypedatamesh ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_d_pa_glow_01_02_ad ; fx_m_mi_03.fx_mi.fx_d_pa_ringmaster_01_21_tr ; mn_rhcn_00.mat.mn_rhcn_00_mi,wp_mn_rhcn_00.mesh.fm_d_rhcn_00,fx_m_mi_00.fx_mi.fx_d_pa_glow_01_02_ad ; fx_m_mi_03.fx_mi.fx_d_pa_ringmaster_01_21_tr ; mn_rhcn_00.mat.mn_rhcn_00_mi ; wp_mn_rhcn_00.mesh.fm_d_rhcn_00,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_D,FX_MN_RPCT_07_D.par_d_rpct07_prj02_loc_int,FX_MN_RPCT_07_D:export:1059,4,36,distributionvectorparticleparameter ; particlelodlevel ; particlemodulecolor ; particlemodulecoloroverlife ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemodulelocation ; particlemodulerequired ; particlemodulerotation ; particlemodulerotationrate ; particlemodulesize ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemoduletypedatamesh ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_d_pa_glow_01_02_ad ; fx_m_mi_03.fx_mi.fx_d_pa_ringmaster_01_21_tr ; mn_rhcn_00.mat.mn_rhcn_00_mi,wp_mn_rhcn_00.mesh.fm_d_rhcn_00,fx_m_mi_00.fx_mi.fx_d_pa_glow_01_02_ad ; fx_m_mi_03.fx_mi.fx_d_pa_ringmaster_01_21_tr ; mn_rhcn_00.mat.mn_rhcn_00_mi ; wp_mn_rhcn_00.mesh.fm_d_rhcn_00,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_D.particle-graph.json
FX_MN_RPCT_07_V,FX_MN_RPCT_07_V.mn_v_rpct_round_cast_01_loc_chn,FX_MN_RPCT_07_V:export:20069,5,58,distributionvectoruniformrange ; particlelodlevel ; particlemodulecameraoffset ; particlemodulecolor ; particlemodulecoloroverlife ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemodulelocation ; particlemoduleparameterdynamic ; particlemodulerequired ; particlemodulerotation ; particlemodulerotation_seeded ; particlemodulesize ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemodulesubuv ; particlespriteemitter ; particlesystem,bfx_m_mi_00.bfx_mi.bfx_d_pa_flar_02_01_ad ; fx_m_mi_00.fx_mi.fx_c_pa_lensflare_01_05_ad ; fx_m_mi_00.fx_mi.fx_d_pa_atta_05_07_ad ; fx_m_mi_02.fx_m.fx_k_pa_elecline_01_ad ; fx_m_mi_02.fx_mi.fx_k_pa_shorkwave_01_17_tr,,bfx_m_mi_00.bfx_mi.bfx_d_pa_flar_02_01_ad ; fx_m_mi_00.fx_mi.fx_c_pa_lensflare_01_05_ad ; fx_m_mi_00.fx_mi.fx_d_pa_atta_05_07_ad ; fx_m_mi_02.fx_m.fx_k_pa_elecline_01_ad ; fx_m_mi_02.fx_mi.fx_k_pa_shorkwave_01_17_tr,0,,,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_MN_RPCT_07_V.particle-graph.json
